timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-16T18:57:02,regnet-energy,e36db545-8cea-4d0e-a258-420dbb0d9622,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.1333197951317,0.00019002777788653774,6.33144557279575e-07,360.0,159.65774428038515,70.0,0.029881832301244124,0.012618227316796293,0.00576274030802047,0.048262799926060924,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N,1.0,0.0
