timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-16T19:02:33,regnet-energy,a120f4d7-627b-4ec1-9484-3897c322b36f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.18217377364635468,0.0001726943334786647,0.000947964847091042,360.0,92.56721882347628,70.0,0.027089295040257262,0.01180377333195537,0.0049674248553709015,0.04386049322758355,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N,1.0,0.0
