timestamp,cpu_percent,ram_used_mb
2026/03/16 18:57:18,2.6,15487.668224
2026/03/16 18:57:19,0.7,15720.353792
2026/03/16 18:57:19,0.4,15764.729856
2026/03/16 18:57:20,0.6,15504.42496
2026/03/16 18:57:20,0.7,15724.650496
2026/03/16 18:57:21,0.5,15775.883264
2026/03/16 18:57:21,0.4,15830.577152
2026/03/16 18:57:22,0.4,15867.98592
2026/03/16 18:57:22,0.5,15919.316992
2026/03/16 18:57:23,0.4,15947.42784
2026/03/16 18:57:23,0.3,15948.201984
2026/03/16 18:57:24,0.3,16090.918912
2026/03/16 18:57:24,0.5,16588.091392
2026/03/16 18:57:25,0.5,17109.823488
2026/03/16 18:57:25,0.5,17641.918464
2026/03/16 18:57:26,0.5,18179.1744
2026/03/16 18:57:26,0.6,18546.634752
2026/03/16 18:57:27,0.6,18546.634752
2026/03/16 18:57:27,0.5,18546.634752
2026/03/16 18:57:28,0.5,18546.376704
2026/03/16 18:57:28,0.5,18612.957184
2026/03/16 18:57:29,0.5,16110.538752
2026/03/16 18:57:29,0.9,16156.09856
2026/03/16 18:57:30,0.5,16156.553216
2026/03/16 18:57:30,0.5,16118.915072
2026/03/16 18:57:31,0.9,16156.40576
2026/03/16 18:57:31,0.6,16156.663808
2026/03/16 18:57:32,0.6,16124.522496
2026/03/16 18:57:32,0.9,16158.22848
2026/03/16 18:57:33,0.5,16158.212096
2026/03/16 18:57:33,0.6,16258.134016
2026/03/16 18:57:34,0.9,16369.680384
2026/03/16 18:57:34,0.5,16422.486016
2026/03/16 18:57:35,0.5,16474.382336
2026/03/16 18:57:35,0.5,16534.962176
2026/03/16 18:57:36,0.5,16571.019264
2026/03/16 18:57:36,1.3,16873.623552
2026/03/16 18:57:37,0.7,17143.226368
2026/03/16 18:57:37,0.8,17155.108864
2026/03/16 18:57:38,0.8,17156.1984
2026/03/16 18:57:38,0.8,17158.234112
2026/03/16 18:57:39,0.7,17162.489856
2026/03/16 18:57:39,0.7,17164.378112
2026/03/16 18:57:40,0.7,17165.570048
2026/03/16 18:57:40,0.6,17167.11424
2026/03/16 18:57:41,0.6,17168.105472
2026/03/16 18:57:41,0.6,17169.457152
2026/03/16 18:57:42,0.7,17173.151744
2026/03/16 18:57:42,0.8,17175.04
2026/03/16 18:57:43,0.7,17176.113152
2026/03/16 18:57:43,0.7,17178.148864
2026/03/16 18:57:44,0.7,17175.658496
2026/03/16 18:57:44,0.7,17180.000256
2026/03/16 18:57:45,0.7,17184.444416
2026/03/16 18:57:45,0.7,17185.472512
2026/03/16 18:57:46,0.7,17184.251904
2026/03/16 18:57:46,0.7,17185.849344
2026/03/16 18:57:47,0.7,17181.855744
2026/03/16 18:57:47,0.8,17186.758656
2026/03/16 18:57:48,0.7,17187.90144
2026/03/16 18:57:48,0.6,17191.77216
2026/03/16 18:57:49,0.6,17193.107456
2026/03/16 18:57:49,0.6,17194.76224
2026/03/16 18:57:50,0.6,17192.947712
2026/03/16 18:57:50,0.7,17194.975232
2026/03/16 18:57:51,0.6,17195.95008
2026/03/16 18:57:51,0.6,17194.63936
2026/03/16 18:57:52,0.6,17195.29472
2026/03/16 18:57:52,0.7,17197.42464
2026/03/16 18:57:53,0.7,17198.153728
2026/03/16 18:57:53,0.7,17196.756992
2026/03/16 18:57:54,0.6,17197.391872
2026/03/16 18:57:54,0.6,17192.890368
2026/03/16 18:57:55,0.6,17196.60544
2026/03/16 18:57:55,0.7,17198.288896
2026/03/16 18:57:56,0.7,17199.73888
2026/03/16 18:57:56,0.7,17200.934912
2026/03/16 18:57:57,0.6,17202.3808
2026/03/16 18:57:57,0.7,17204.867072
2026/03/16 18:57:58,0.6,17205.710848
2026/03/16 18:57:58,0.7,17207.816192
2026/03/16 18:57:59,0.7,17209.356288
2026/03/16 18:57:59,0.6,17211.047936
2026/03/16 18:58:00,0.7,17212.49792
