task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.2912180572748184,1.5397987681392815e-07,5.291215188144409e-07,360.0,48.13677978016996,70.0,2.950482405722141e-05,3.945558713525088e-06,5.6570575727770725e-06,3.910744034352357e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #1,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.15300357341766357,1.0844912995445857e-07,7.09554575744986e-07,360.0,221.4757369003919,70.0,1.5265456773340702e-05,9.392229731730595e-06,2.885963793637024e-06,2.754365029870832e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #1,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.06044452637434006,2.8029392749912664e-08,4.6474965049042316e-07,360.0,0.0,70.0,6.025122478604316e-06,0.0,1.0937155638304023e-06,7.1188380424347186e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #2,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.0673544630408287,3.09002516035753e-08,4.6147136947301253e-07,360.0,0.0,70.0,6.634936854243276e-06,0.0,1.2130350443638038e-06,7.84797189860708e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #2,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.105302719399333,6.466507873038597e-08,6.152895504160733e-07,360.0,159.9884861030735,70.0,1.007506418973207e-05,4.478059135948342e-06,1.8703585024923095e-06,1.6423481828172726e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #2,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.06554471142590046,4.8317151103458126e-08,7.38252069857898e-07,360.0,242.8663153495146,70.0,6.6106472164392485e-06,4.460559122065888e-06,1.200267982979615e-06,1.227147432148475e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #3,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.06503220461308956,4.3767235100991794e-08,6.755914800450333e-07,360.0,191.4384455082758,70.0,6.472881883382795e-06,3.442780535323209e-06,1.2002351331628034e-06,1.1115897551868811e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #3,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.10065005160868168,6.927376013782922e-08,6.898566378955599e-07,360.0,204.4216790681201,70.0,1.0041709803044799e-05,5.702782338801171e-06,1.849491552760205e-06,1.7593983694606165e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #3,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.07037870399653912,4.5370030231432104e-08,6.438330561553806e-07,360.0,225.51488054745516,70.0,6.360324844717979e-06,3.98500318965489e-06,1.1776435861570974e-06,1.1522971620529966e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #4,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.07091961242258549,3.282677828410583e-08,4.6463790959791314e-07,360.0,0.0,70.0,7.045778445899481e-06,0.0,1.2914880851490644e-06,8.33726653104856e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #4,2026-03-16T18:52:06,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.09890144132077694,6.390067752265411e-08,6.473954098813924e-07,360.0,166.5570656924192,70.0,9.84879862517118e-06,4.5572258642323504e-06,1.8233165507101364e-06,1.6229341040113667e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #4,2026-03-16T18:52:07,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.06537063978612423,5.420824901536794e-08,8.318558016482716e-07,360.0,335.3663666282933,70.0,6.514963507652283e-06,6.070560413462545e-06,1.1821573393212421e-06,1.3767681260436063e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #5,2026-03-16T18:52:07,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.06672412157058716,4.429370390442363e-08,6.663083287283214e-07,360.0,180.7480009044341,70.0,6.684330292046079e-06,3.3566693531383862e-06,1.2086091925286596e-06,1.1249608837713115e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #5,2026-03-16T18:52:07,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.10890980996191502,6.821549858017526e-08,6.272575931178262e-07,360.0,170.38033353583074,70.0,1.0443651676177981e-05,4.943337287954819e-06,1.9382199945135263e-06,1.7325208958646313e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #5,2026-03-16T18:52:07,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.06879449635744095,4.71636502900332e-08,6.875379670094516e-07,360.0,234.9696224024137,70.0,6.522052735090264e-06,4.257781181848941e-06,1.1986770304954727e-06,1.197851094743467e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #6,2026-03-16T18:52:07,regnet-energy,3f722d46-3106-4976-82b8-0bc28282edfd,0.07018147967755795,4.690254404995487e-08,6.722934032670436e-07,360.0,223.43764518734164,70.0,6.604610010981567e-06,4.100003280882447e-06,1.207582518044445e-06,1.1912195809908453e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
