task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-03-16T18:46:36,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.2801609728485346,1.5335465736738284e-07,5.468647839221075e-07,360.0,71.12456170620281,70.0,2.8042352385818957e-05,5.540559985917071e-06,5.3657362341052964e-06,3.8948648605841325e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #1,2026-03-16T18:46:36,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.1507111545652151,7.909970393796971e-08,5.256741108046677e-07,360.0,53.167668645216004,70.0,1.5028520859777928e-05,2.219724002827661e-06,2.841308505998718e-06,2.0089553368604306e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #1,2026-03-16T18:46:36,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.0609215572476387,4.2123185889390334e-08,6.947583809163357e-07,360.0,211.03977050984255,70.0,6.0551969334483174e-06,3.5508361726499515e-06,1.0923127643764018e-06,1.0698345870474674e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #2,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06745537742972374,4.678432675354377e-08,6.967519117357139e-07,360.0,211.97768999676785,70.0,6.713630072772502e-06,3.953892051100638e-06,1.2146491402139268e-06,1.1882171264087079e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #2,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.09902423620223999,6.713703817110956e-08,6.793669244198232e-07,360.0,194.64283008801428,70.0,9.876872040331369e-06,5.340837603284854e-06,1.8335945231633057e-06,1.705130416677953e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #2,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06667373143136501,3.3145543575756175e-08,4.979146957094165e-07,360.0,0.0,70.0,7.127824053168301e-06,0.0,1.2904017232358461e-06,8.41822577640415e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #3,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.0667882040143013,3.101702766923235e-08,4.6558684341567e-07,360.0,0.0,70.0,6.665223091840741e-06,0.0,1.2124073122524547e-06,7.877630404093191e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #3,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.09828469157218933,6.341257430928834e-08,6.455157418174812e-07,360.0,163.41268278766958,70.0,9.819418936967848e-06,4.4577813476109895e-06,1.828173470372954e-06,1.610537375495179e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #3,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06706862896680832,4.609282003885782e-08,6.893145408359877e-07,360.0,222.78926530482835,70.0,6.502255424857141e-06,4.024725438256382e-06,1.179563181681764e-06,1.170654404479527e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #4,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06951311975717545,4.486659802556319e-08,6.488752946954958e-07,360.0,194.9357185017101,70.0,6.611739099025724e-06,3.5808362000011584e-06,1.2025358155369756e-06,1.1395111114563848e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #4,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.10264797694981098,6.926549286954919e-08,6.75724368553904e-07,360.0,188.1991553857431,70.0,1.0296428203582765e-05,5.383337636999386e-06,1.9121181530257083e-06,1.759188399360785e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #4,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.07278640568256378,4.110436933739671e-08,5.660811232259321e-07,360.0,136.7448400902075,70.0,6.6835490986704804e-06,2.5391687010767328e-06,1.2168714828375308e-06,1.043958928258475e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #5,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06895886920392513,3.091936122882608e-08,4.510998828499273e-07,360.0,0.0,70.0,6.6485207527875796e-06,0.0,1.2043045626746277e-06,7.852825315462217e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #5,2026-03-16T18:46:37,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.1020686961710453,6.207004967880785e-08,6.090998704056616e-07,360.0,127.51696117380762,70.0,1.0233424045145523e-05,3.625280676544662e-06,1.9056978428529374e-06,1.5764402564543122e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #5,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06484823860228062,4.8283325646123294e-08,7.469684044741489e-07,360.0,257.6790041240696,70.0,6.459507532417786e-06,4.6244481453072694e-06,1.1789277351150908e-06,1.226288341284014e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #6,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06607517041265965,4.309479443577931e-08,6.558691453555155e-07,360.0,174.45421458474272,70.0,6.566085293889035e-06,3.1825025459397693e-06,1.1965248423318061e-06,1.094511268216061e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #6,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.09738301672041416,6.850126717913275e-08,7.047257309836687e-07,360.0,218.21066001512776,70.0,9.714561328291895e-06,5.889171376338709e-06,1.7940550783856052e-06,1.73977877830162e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #6,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06911469250917435,4.38756266771353e-08,6.353628997295274e-07,360.0,192.652938139089,70.0,6.487619876861572e-06,3.4725027759918703e-06,1.1833039319349636e-06,1.114342658478846e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #7,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.07107073441147804,3.296717821162577e-08,4.6641112826283164e-07,360.0,0.0,70.0,7.085420005023481e-06,0.0,1.2875049633698343e-06,8.372924968393309e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #7,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.09921905025839806,6.272979747892983e-08,6.337097701103329e-07,360.0,153.2905492083397,70.0,9.881898388266553e-06,4.208336704891735e-06,1.841728637615838e-06,1.593196373077412e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #7,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06505776382982731,4.792819172405444e-08,7.387832152429878e-07,360.0,248.50066975044106,70.0,6.501352228224273e-06,4.488614699482696e-06,1.1827204221238696e-06,1.217268734983088e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #8,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.07110593654215336,4.190829887488763e-08,5.927741118419524e-07,360.0,154.79164168894295,70.0,6.605618074536317e-06,2.840835605866232e-06,1.197315700766116e-06,1.0643769381168706e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #8,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.10296006314456463,6.756651659054912e-08,6.573601313091429e-07,360.0,171.25026781055618,70.0,1.0330952890217298e-05,4.915003930960893e-06,1.914425246003601e-06,1.7160382067181825e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #8,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.0656593032181263,4.756394715573416e-08,7.260778666201453e-07,360.0,239.1804968170144,70.0,6.5473848953843125e-06,4.350836814381864e-06,1.181955676939753e-06,1.2080177386705943e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #9,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.07100356370210648,4.297169081836264e-08,6.073783754439086e-07,360.0,178.14975620518098,70.0,6.496695242822175e-06,3.2155581308757064e-06,1.2015937465346494e-06,1.0913847120232558e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #9,2026-03-16T18:46:38,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.10121466033160686,6.929683766412379e-08,6.858802929567632e-07,360.0,196.93758492978543,70.0,1.0150116868317137e-05,5.5533377754102276e-06,1.896390225738289e-06,1.75998448694656e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #9,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06509075313806534,3.018678140749522e-08,4.6501736625709286e-07,360.0,0.0,70.0,6.4888482913374795e-06,0.0,1.1779181555741385e-06,7.666766446911611e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #10,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06621062196791172,4.035265149211465e-08,6.128656393170502e-07,360.0,135.85161795486707,70.0,6.572890654206275e-06,2.4808353167316e-06,1.194943813607098e-06,1.024866978454502e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #10,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.09912676736712456,6.878729535039408e-08,6.950793607363892e-07,360.0,209.2190083286009,70.0,9.890786558389657e-06,5.748893485701956e-06,1.830752488846578e-06,1.747043253293824e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #10,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06689942628145218,4.737053278101605e-08,7.100503251772953e-07,360.0,239.9248311360831,70.0,6.511274538934235e-06,4.340281250847511e-06,1.1794986772454427e-06,1.203105446702721e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #11,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06958298943936825,4.349435342247445e-08,6.26734799298109e-07,360.0,174.14667249503267,70.0,6.633400544524173e-06,3.2094470121535323e-06,1.2037441600114122e-06,1.1046591716689117e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #11,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.10288607701659203,6.628277108653074e-08,6.451870971600286e-07,360.0,159.9606843203225,70.0,1.0325561650097355e-05,4.58861478236372e-06,1.9201630260795357e-06,1.6834339458540618e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #11,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06466764025390148,3.0048763040223365e-08,4.655278942597858e-07,360.0,0.0,70.0,6.452974304556845e-06,0.0,1.178738567978146e-06,7.631712872535005e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #12,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06643312610685825,4.029700891866103e-08,6.08749244814845e-07,360.0,132.18417831685042,70.0,6.610043346881849e-06,2.42750194345831e-06,1.196992526658707e-06,1.023453781699886e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #12,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.10052421875298023,6.917350939375094e-08,6.892579855452144e-07,360.0,204.79381115937716,70.0,1.0031225718557858e-05,5.707226790718778e-06,1.8300697414411457e-06,1.75685222507178e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #12,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06602395139634609,4.832122235752873e-08,7.342286534258871e-07,360.0,201.98837911914663,70.0,7.041788287460808e-06,3.952225380743357e-06,1.2784946606391001e-06,1.2272508328843286e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #13,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06658748909831047,4.690938825925613e-08,7.080746373747861e-07,360.0,218.75531859131596,70.0,6.659623794257627e-06,4.047503239235084e-06,1.2068070523026946e-06,1.1913934085795426e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #13,2026-03-16T18:46:39,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.11756406538188457,6.684255844432802e-08,5.695144492327544e-07,360.0,144.1461426925097,70.0,1.069963388144969e-05,4.284725648062704e-06,1.9921533815148837e-06,1.697651291102727e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #13,2026-03-16T18:46:40,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.07038317248225212,4.36388934754695e-08,6.213795069094554e-07,360.0,170.79710504785808,70.0,6.688507087528679e-06,3.173891428787101e-06,1.2209031368709243e-06,1.1083301653186752e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #14,2026-03-16T18:46:40,regnet-energy,08e23dd7-d27b-4a3e-81a8-e99908b47079,0.06752299331128597,3.140137664502675e-08,4.6645296583437023e-07,360.0,0.0,70.0,6.746751442551595e-06,0.0,1.22849499392841e-06,7.975246436479964e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
