timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-16T19:02:33,regnet-energy,3a098677-840c-40bd-93c2-dcef1a47415c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.3039071876555681,0.00018620343489116878,0.0006126983580993867,360.0,200.80833110624724,70.0,0.02919127245433629,0.012508639729144733,0.005591590267616429,0.047291502451097395,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N,1.0,0.0
