task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.2623415347188711,1.426038141283166e-07,5.445742127832721e-07,360.0,69.47627360320168,70.0,2.6169155351817605e-05,5.050837376785466e-06,4.998182458803058e-06,3.621817518740613e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #1,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.115058908239007,6.269539517738638e-08,5.459543984606803e-07,360.0,72.12038804560592,70.0,1.147393323481083e-05,2.2988907240062417e-06,2.150402357801795e-06,1.592322631661887e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #1,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.06467905268073082,4.10022190868796e-08,6.357019992518954e-07,360.0,155.31550866477843,70.0,6.447064876556399e-06,2.7819466694722905e-06,1.1846338605715178e-06,1.0413645406600204e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #2,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.0402311272919178,1.853625704269007e-08,4.633011977522346e-07,360.0,0.0,70.0,4.01154067367315e-06,0.0,6.962534971535203e-07,4.70779417082667e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #2,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.07560157403349876,4.658245061753951e-08,6.181189525890777e-07,360.0,231.88245510625958,70.0,6.477011367678641e-06,4.1727811179725904e-06,1.1811067608909478e-06,1.183089924654218e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #2,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.07228304632008076,4.505088282142367e-08,6.248018743854017e-07,360.0,194.8694651148399,70.0,6.6370759159326565e-06,3.5933362099171973e-06,1.2115031998190618e-06,1.1441915325668912e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #3,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.039679717272520065,1.8279305201872193e-08,4.628858540905857e-07,360.0,0.0,70.0,3.947860747575762e-06,0.0,6.946734100994139e-07,4.642534157675178e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #3,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.0587188396602869,3.954879230381385e-08,6.742847887422729e-07,360.0,199.94003210765052,70.0,5.784552544355387e-06,3.213335904916903e-06,1.0466191038075415e-06,1.0044507553079834e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #3,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.06489468738436699,3.040701265893227e-08,4.6910916714943143e-07,360.0,0.0,70.0,6.530070304870602e-06,0.0,1.192629947844478e-06,7.722700252715085e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #4,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.04128461517393589,1.8922263336205816e-08,4.600675506285379e-07,360.0,0.0,70.0,4.09283414483071e-06,0.0,7.129969799684161e-07,4.8058311247991295e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #4,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.05876684933900833,4.48895510404645e-08,7.654545055791626e-07,360.0,276.4797890856592,70.0,5.845178477466105e-06,4.4900035938155725e-06,1.0657585950361368e-06,1.1400940666317821e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #4,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.06470922380685806,3.005058494277661e-08,4.656503282184266e-07,360.0,0.0,70.0,6.449180096387868e-06,0.0,1.1829954985943113e-06,7.63217559498217e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #5,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.04012555815279484,2.8223493046446194e-08,7.064996957944172e-07,360.0,225.17325393368878,70.0,3.976245038211351e-06,2.4877797706324145e-06,7.041103620496063e-07,7.168135170893355e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #5,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.059092022478580475,2.7305151852678088e-08,4.632735792330656e-07,360.0,0.0,70.0,5.872748047113416e-06,0.0,1.0621490267415843e-06,6.934897073855004e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #5,2026-03-16T19:30:07,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,0.0652739442884922,5.002799700765884e-08,7.688063442489986e-07,360.0,277.94925476215315,70.0,6.501155719161033e-06,5.0208373494342595e-06,1.1839977982971407e-06,1.2705990866892423e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
