timestamp,cpu_percent,ram_used_mb
2026/03/16 19:24:16,2.1,15566.872576
2026/03/16 19:24:17,0.7,15785.53344
2026/03/16 19:24:17,0.4,15829.704704
2026/03/16 19:24:18,0.5,15567.867904
2026/03/16 19:24:18,0.7,15787.655168
2026/03/16 19:24:19,0.5,15841.30048
2026/03/16 19:24:19,0.4,15896.035328
2026/03/16 19:24:20,0.4,15932.678144
2026/03/16 19:24:20,0.5,15982.993408
2026/03/16 19:24:21,0.4,16012.914688
2026/03/16 19:24:21,0.3,16013.94688
2026/03/16 19:24:22,0.2,16071.839744
2026/03/16 19:24:22,0.6,16583.815168
2026/03/16 19:24:23,0.5,17104.03584
2026/03/16 19:24:23,0.6,17633.292288
2026/03/16 19:24:24,0.5,18169.257984
2026/03/16 19:24:24,0.7,18625.359872
2026/03/16 19:24:25,0.5,18625.359872
2026/03/16 19:24:25,0.5,18625.363968
2026/03/16 19:24:26,0.5,18625.363968
2026/03/16 19:24:26,0.5,18625.363968
2026/03/16 19:24:27,0.5,16435.5072
2026/03/16 19:24:27,0.8,16235.196416
2026/03/16 19:24:28,0.6,16235.696128
2026/03/16 19:24:28,0.6,16188.121088
2026/03/16 19:24:29,0.9,16238.628864
2026/03/16 19:24:29,0.5,16238.866432
2026/03/16 19:24:30,0.6,16195.01056
2026/03/16 19:24:30,0.8,16238.706688
2026/03/16 19:24:31,0.5,16238.706688
2026/03/16 19:24:31,0.6,16230.223872
2026/03/16 19:24:32,0.8,16442.621952
2026/03/16 19:24:32,0.5,16492.130304
2026/03/16 19:24:33,0.5,16553.803776
2026/03/16 19:24:33,0.5,16611.643392
2026/03/16 19:24:34,0.5,16651.34592
2026/03/16 19:24:34,1.0,16777.40032
2026/03/16 19:24:35,0.9,17189.351424
2026/03/16 19:24:35,0.8,17204.936704
2026/03/16 19:24:36,0.7,17210.970112
2026/03/16 19:24:36,0.8,17213.218816
2026/03/16 19:24:37,0.7,17213.886464
2026/03/16 19:24:37,0.7,17217.662976
2026/03/16 19:24:38,0.7,17218.260992
2026/03/16 19:24:38,0.7,17221.357568
2026/03/16 19:24:39,0.6,17225.981952
2026/03/16 19:24:39,0.6,17230.495744
2026/03/16 19:24:40,0.6,17230.942208
2026/03/16 19:24:40,0.7,17232.539648
2026/03/16 19:24:41,0.6,17235.120128
2026/03/16 19:24:41,0.6,17234.845696
2026/03/16 19:24:42,0.7,17236.64384
2026/03/16 19:24:42,0.8,17239.547904
2026/03/16 19:24:43,0.7,17242.05056
2026/03/16 19:24:43,0.6,17240.256512
2026/03/16 19:24:44,0.7,17243.574272
2026/03/16 19:24:44,0.7,17246.86336
2026/03/16 19:24:45,0.7,17248.616448
2026/03/16 19:24:45,0.7,17249.726464
2026/03/16 19:24:46,0.7,17249.079296
2026/03/16 19:24:46,0.6,17253.879808
2026/03/16 19:24:47,0.7,17256.292352
2026/03/16 19:24:47,0.7,17254.52288
2026/03/16 19:24:48,0.8,17259.659264
2026/03/16 19:24:48,0.7,17262.010368
2026/03/16 19:24:49,0.6,17261.232128
2026/03/16 19:24:49,0.7,17267.22048
2026/03/16 19:24:50,0.6,17268.441088
2026/03/16 19:24:50,0.6,17270.071296
2026/03/16 19:24:51,0.6,17273.376768
2026/03/16 19:24:51,0.7,17276.760064
2026/03/16 19:24:52,0.6,17278.328832
2026/03/16 19:24:52,0.7,17280.237568
2026/03/16 19:24:53,0.7,17280.237568
2026/03/16 19:24:53,0.6,17280.008192
2026/03/16 19:24:54,0.7,17284.616192
2026/03/16 19:24:54,0.6,17272.774656
2026/03/16 19:24:55,0.6,17277.964288
2026/03/16 19:24:55,0.6,17284.104192
2026/03/16 19:24:56,0.6,17284.34176
2026/03/16 19:24:56,0.7,17286.467584
2026/03/16 19:24:57,0.7,17288.2944
2026/03/16 19:24:57,0.7,17290.805248
2026/03/16 19:24:58,0.6,17291.063296
2026/03/16 19:24:58,0.8,17292.427264
2026/03/16 19:24:59,0.7,17298.870272
2026/03/16 19:24:59,0.8,17302.933504
2026/03/16 19:25:00,0.7,17306.800128
2026/03/16 19:25:00,0.7,17304.04352
2026/03/16 19:25:01,0.7,17306.33728
2026/03/16 19:25:01,0.7,17306.660864
2026/03/16 19:25:02,0.7,17310.531584
2026/03/16 19:25:02,0.6,17311.633408
2026/03/16 19:25:03,0.7,17314.443264
2026/03/16 19:25:03,0.6,17316.78208
2026/03/16 19:25:04,0.6,17317.29408
2026/03/16 19:25:04,0.7,17319.6288
2026/03/16 19:25:05,0.7,17320.8576
2026/03/16 19:25:05,0.6,17321.746432
2026/03/16 19:25:06,0.7,17326.83776
2026/03/16 19:25:06,0.7,17328.27136
2026/03/16 19:25:07,0.7,17330.786304
2026/03/16 19:25:07,0.7,17330.802688
2026/03/16 19:25:08,0.6,17336.188928
2026/03/16 19:25:08,0.7,17340.276736
2026/03/16 19:25:09,0.7,17343.291392
2026/03/16 19:25:09,0.6,17346.691072
2026/03/16 19:25:10,0.7,17352.368128
2026/03/16 19:25:10,0.7,17351.92576
2026/03/16 19:25:11,0.6,17354.235904
2026/03/16 19:25:11,0.8,17359.21664
2026/03/16 19:25:12,0.7,17361.022976
2026/03/16 19:25:12,0.7,17363.64032
2026/03/16 19:25:13,0.7,17365.118976
2026/03/16 19:25:13,0.7,17367.236608
2026/03/16 19:25:14,0.7,17370.075136
2026/03/16 19:25:14,0.7,17371.918336
2026/03/16 19:25:15,0.7,17371.000832
