timestamp,cpu_percent,ram_used_mb
2026/03/16 19:29:48,0.0,15618.1504
2026/03/16 19:29:49,0.7,15836.123136
2026/03/16 19:29:49,0.4,15880.4992
2026/03/16 19:29:50,0.6,15616.118784
2026/03/16 19:29:50,0.7,15833.145344
2026/03/16 19:29:51,0.5,15887.327232
2026/03/16 19:29:51,0.4,15942.5536
2026/03/16 19:29:52,0.4,15978.164224
2026/03/16 19:29:52,0.5,16026.804224
2026/03/16 19:29:53,0.3,16059.817984
2026/03/16 19:29:53,0.3,16060.592128
2026/03/16 19:29:54,0.3,16123.133952
2026/03/16 19:29:54,0.5,16626.843648
2026/03/16 19:29:55,0.5,17143.554048
2026/03/16 19:29:55,0.6,17673.039872
2026/03/16 19:29:56,0.5,18210.811904
2026/03/16 19:29:56,0.5,18667.999232
2026/03/16 19:29:57,0.5,18667.999232
2026/03/16 19:29:57,0.5,18667.741184
2026/03/16 19:29:58,0.5,18667.634688
2026/03/16 19:29:58,0.5,18667.37664
2026/03/16 19:29:59,0.5,16298.627072
2026/03/16 19:29:59,0.8,16274.321408
2026/03/16 19:30:00,0.6,16274.571264
2026/03/16 19:30:00,0.6,16227.889152
2026/03/16 19:30:01,0.7,16276.414464
2026/03/16 19:30:01,0.6,16276.64384
2026/03/16 19:30:02,0.5,16229.916672
2026/03/16 19:30:02,0.8,16274.427904
2026/03/16 19:30:03,0.6,16274.169856
2026/03/16 19:30:03,0.6,16242.003968
2026/03/16 19:30:04,0.7,16461.082624
2026/03/16 19:30:04,0.6,16514.433024
2026/03/16 19:30:05,0.5,16579.203072
2026/03/16 19:30:05,0.4,16634.814464
2026/03/16 19:30:06,0.6,16685.092864
2026/03/16 19:30:06,0.5,16772.907008
2026/03/16 19:30:07,1.2,17233.989632
2026/03/16 19:30:07,0.8,17246.633984
2026/03/16 19:30:08,0.8,17250.004992
2026/03/16 19:30:08,0.9,17251.913728
2026/03/16 19:30:09,0.9,17256.59136
2026/03/16 19:30:09,0.7,17260.843008
2026/03/16 19:30:10,0.7,17264.099328
2026/03/16 19:30:10,0.7,17264.451584
2026/03/16 19:30:11,0.8,17262.501888
2026/03/16 19:30:11,0.7,17263.157248
2026/03/16 19:30:12,0.7,17265.446912
2026/03/16 19:30:12,0.8,17266.008064
2026/03/16 19:30:13,0.7,17268.69504
2026/03/16 19:30:13,0.6,17270.349824
2026/03/16 19:30:14,0.7,17269.686272
2026/03/16 19:30:14,0.7,17270.022144
2026/03/16 19:30:15,0.6,17271.984128
2026/03/16 19:30:15,0.7,17273.434112
2026/03/16 19:30:16,0.7,17277.333504
2026/03/16 19:30:16,0.6,17279.3856
2026/03/16 19:30:17,0.7,17279.217664
2026/03/16 19:30:17,0.6,17277.001728
2026/03/16 19:30:18,0.7,17279.22176
2026/03/16 19:30:18,0.7,17281.081344
2026/03/16 19:30:19,0.7,17283.731456
2026/03/16 19:30:19,0.6,17284.616192
2026/03/16 19:30:20,0.6,17288.691712
2026/03/16 19:30:20,0.7,17287.471104
2026/03/16 19:30:21,0.7,17291.890688
2026/03/16 19:30:21,0.6,17294.80704
2026/03/16 19:30:22,0.7,17298.14528
2026/03/16 19:30:22,0.8,17296.576512
2026/03/16 19:30:23,0.7,17297.911808
2026/03/16 19:30:23,0.7,17304.354816
2026/03/16 19:30:24,0.8,17305.387008
2026/03/16 19:30:24,0.7,17293.258752
2026/03/16 19:30:25,0.7,17295.11424
2026/03/16 19:30:25,0.7,17296.080896
2026/03/16 19:30:26,0.6,17297.985536
2026/03/16 19:30:26,0.7,17299.689472
2026/03/16 19:30:27,0.7,17301.495808
2026/03/16 19:30:27,0.7,17303.699456
2026/03/16 19:30:28,0.7,17305.14944
2026/03/16 19:30:28,0.7,17305.530368
2026/03/16 19:30:29,0.6,17309.421568
2026/03/16 19:30:29,0.6,17312.579584
2026/03/16 19:30:30,0.6,17313.071104
2026/03/16 19:30:30,0.7,17310.859264
2026/03/16 19:30:31,0.6,17315.278848
2026/03/16 19:30:31,0.6,17316.683776
2026/03/16 19:30:32,0.7,17316.712448
2026/03/16 19:30:32,0.9,17318.342656
2026/03/16 19:30:33,0.8,17324.253184
2026/03/16 19:30:33,0.8,17324.036096
2026/03/16 19:30:34,0.8,17329.123328
