timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-16T19:35:03,regnet-energy,af87f1c6-2af9-4456-a43c-4a7e4867cf31,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.20686570182442665,0.00015958608399259,0.0007714477682145476,360.0,100.73376265605418,70.0,0.026769296098873158,0.008968360230255712,0.004793635087206764,0.04053129141633544,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N,1.0,0.0
