timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-16T19:40:34,regnet-energy,e99d6e7d-d722-4188-858a-e040294b4a49,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.1473007276654,0.00018250514229883807,6.080519193621922e-07,360.0,138.15871175307038,70.0,0.02990251027718188,0.010693645221575565,0.005756063456859233,0.04635221895561673,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N,1.0,0.0
