task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #1,2026-03-16T19:24:34,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.2617508415132761,1.3718474593865663e-07,5.247147645281695e-07,360.0,64.3005931848722,70.0,2.5441604480147363e-05,4.544448078291907e-06,4.85580066839854e-06,3.484185322683781e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #1,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.12019816227257252,6.551490162358486e-08,5.458705416464142e-07,360.0,72.89556099013913,70.0,1.198157463222742e-05,2.426390832255265e-06,2.231352346845799e-06,1.6639317811328484e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #1,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.0647860374301672,4.080634202291306e-08,6.313776135809617e-07,360.0,148.4143481029455,70.0,6.5096091479063055e-06,2.6841688125500696e-06,1.1701190585477486e-06,1.0363897019004122e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #2,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.04594322107732296,2.321777291956198e-08,5.079395971850346e-07,360.0,0.0,70.0,5.012373998761179e-06,0.0,8.844203626116123e-07,5.896794361372781e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #2,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.05920376442372799,4.055482921101282e-08,6.866249032165587e-07,360.0,204.7134357137528,70.0,5.889041721820833e-06,3.3494471232131673e-06,1.0615295523570637e-06,1.0300018397391066e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #2,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.07212494872510433,4.469703855669353e-08,6.218865194495122e-07,360.0,188.7558448867931,70.0,6.658255681395526e-06,3.4916694637843193e-06,1.2021216615620585e-06,1.1352046806741909e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #3,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.03942171484231949,1.808726589192448e-08,4.6241064660995857e-07,360.0,0.0,70.0,3.904177807271479e-06,0.0,6.895826663821937e-07,4.593760473653669e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #3,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.0585428923368454,4.654927796688856e-08,7.971375501361722e-07,360.0,315.75451873740656,70.0,5.7444032281637135e-06,5.039448470967045e-06,1.038622437044978e-06,1.1822474136175738e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #3,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.07050496898591518,3.300100411255499e-08,4.6909705191096904e-07,360.0,0.0,70.0,7.0901717990636784e-06,0.0,1.2913441906372714e-06,8.381515989700945e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #4,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.039932671934366226,1.8645616523437248e-08,4.671051797967038e-07,360.0,0.0,70.0,4.021438024938106e-06,0.0,7.141310049013954e-07,4.735569029839498e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #4,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.058527132496237755,4.167092231198403e-08,7.145249219883517e-07,360.0,230.13040610175193,70.0,5.812001228332517e-06,3.7161140831187822e-06,1.0553657387693711e-06,1.058348105022067e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #4,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.06510072015225887,3.0205976411509906e-08,4.6502807377661076e-07,360.0,0.0,70.0,6.490686722099786e-06,0.0,1.1809548259609277e-06,7.671641548060717e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #5,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.040492596104741096,2.8258384738932304e-08,7.025549366027375e-07,360.0,221.54806807973438,70.0,4.005671665072437e-06,2.4658353048323534e-06,7.054899094833263e-07,7.176996879388134e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #5,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.058611661195755005,2.708734294609552e-08,4.6313638425140405e-07,360.0,0.0,70.0,5.8279437944292974e-06,0.0,1.0516346949670042e-06,6.879578489396305e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #5,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.06472489424049854,4.978997349952781e-08,7.714540209836614e-07,360.0,280.1972326971987,70.0,6.44779689610004e-06,5.01944846220681e-06,1.1782928680380193e-06,1.264553822634488e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #6,2026-03-16T19:24:35,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.04116026870906353,3.116506187079509e-08,7.624332144321276e-07,360.0,276.1284064513381,70.0,4.0711181238293576e-06,3.123613605993114e-06,7.204960462533759e-07,7.915227776075854e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #6,2026-03-16T19:24:36,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.058467188850045204,2.7020205209549534e-08,4.634020017494861e-07,360.0,0.0,70.0,5.8096103370189735e-06,0.0,1.0529166708389931e-06,6.8625270078579565e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #6,2026-03-16T19:24:36,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.06500524841248989,4.747911972904542e-08,7.328481972575262e-07,360.0,244.539966449683,70.0,6.473684497177611e-06,4.3983368556155256e-06,1.186611767237385e-06,1.2058633120030535e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #7,2026-03-16T19:24:36,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.04001038335263729,1.8335268669305984e-08,4.609678461068851e-07,360.0,0.0,70.0,3.957571834325784e-06,0.0,6.991757907801204e-07,4.656747625105911e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #7,2026-03-16T19:24:36,regnet-energy,7ae135d4-ed09-45a8-a067-676e570ab4f8,0.05993681773543358,4.018412594463101e-08,6.718548436179334e-07,360.0,192.17117729670193,70.0,5.961206369102003e-06,3.1827803255168874e-06,1.0618813749816675e-06,1.020586806960055e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
