task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #1,2026-03-16T19:30:07,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.4609274733811617,2.532099969664024e-07,5.491190470070345e-07,360.0,80.31080463927663,70.0,4.5414974354207515e-05,1.0131674770263999e-05,8.763019487054811e-06,6.430966861152633e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #2,2026-03-16T19:30:07,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.20119910314679146,1.2496107658002557e-07,6.214520766222048e-07,360.0,138.9196453206339,70.0,2.01242534443736e-05,7.766117327889788e-06,3.846944185594718e-06,3.1737314957858105e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #3,2026-03-16T19:30:07,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.18160409294068813,1.0754380767392939e-07,5.92439625278217e-07,360.0,113.04063236598564,70.0,1.815353110432625e-05,5.700560112842368e-06,3.459627496906451e-06,2.731371871407507e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #4,2026-03-16T19:30:07,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.1780751720070839,1.0069449687866136e-07,5.656198441885079e-07,360.0,91.27480644374238,70.0,1.770810838788748e-05,4.4900035938155725e-06,3.3760351801498085e-06,2.557414716185285e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #5,2026-03-16T19:30:08,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.17754513397812843,1.1221780005786574e-07,6.324587806910591e-07,360.0,153.29029131853147,70.0,1.763279903680086e-05,7.508617120066674e-06,3.3593919490360555e-06,2.850080810590358e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #6,2026-03-16T19:30:08,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.20348527282476425,1.227930906642204e-07,6.037161302499911e-07,360.0,123.31414922740001,70.0,2.033734284341336e-05,6.966672238206684e-06,3.882680005497401e-06,3.1186695087117444e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #7,2026-03-16T19:30:08,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.17780859768390656,1.0986706372592857e-07,6.184079454199359e-07,360.0,136.89862744325703,70.0,1.7762471176683902e-05,6.75500540125995e-06,3.386297144202721e-06,2.7903773722146567e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #8,2026-03-16T19:30:08,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.17715496569871902,1.1248290791328079e-07,6.351985307848791e-07,360.0,152.04473784359786,70.0,1.770820543169974e-05,7.479450427894108e-06,3.380483704515628e-06,2.8568139564109484e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #9,2026-03-16T19:30:08,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.17814301326870918,1.1037225538597394e-07,6.201125758360878e-07,360.0,138.41726119199305,70.0,1.7796586081385616e-05,6.843061033379172e-06,3.392433975305823e-06,2.803208109007063e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #10,2026-03-16T19:30:08,regnet-energy,43279a9f-c77f-450f-bf55-324d31d1ef6b,0.1770938839763403,9.96154066228939e-08,5.628187690588093e-07,360.0,86.01070539860277,70.0,1.7695604264736175e-05,4.228058937627566e-06,3.376419200665421e-06,2.530008240302919e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
