task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #1,2026-03-16T18:27:18,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.6392227131873369,3.825560816190666e-07,5.982023078227484e-07,360.0,118.43472060872674,70.0,6.38222798705101e-05,2.099696124346906e-05,1.2341436303945053e-05,9.71606774179242e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #2,2026-03-16T18:27:18,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3922591581940651,2.5730005756278865e-07,6.560984108474745e-07,360.0,170.67741706390987,70.0,3.920455444604158e-05,1.8587514865942012e-05,7.556383094439906e-06,6.534845240642349e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #3,2026-03-16T18:27:18,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3982617389410734,2.6827120484741684e-07,6.737341272732322e-07,360.0,191.85738811592657,70.0,3.948968444019555e-05,2.1046127951507287e-05,7.59906572703686e-06,6.813487811873969e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #4,2026-03-16T18:27:19,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3975207284092903,2.6482502040964515e-07,6.664728310032142e-07,360.0,184.2962870917028,70.0,3.947072681039572e-05,2.0206960609669977e-05,7.581937028509046e-06,6.725962444857473e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #5,2026-03-16T18:27:19,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3921533152461052,2.604415179227037e-07,6.643372548679325e-07,360.0,178.16232074509455,70.0,3.9199664443731306e-05,1.940029329716708e-05,7.5463552441861915e-06,6.614631298508457e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #6,2026-03-16T18:27:20,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3983606807887554,2.604785369777627e-07,6.540410965918539e-07,360.0,173.7902878118889,70.0,3.948909919708967e-05,1.9063904140637078e-05,7.602711658303935e-06,6.615571499603073e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #7,2026-03-16T18:27:20,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3908509872853756,2.5992780609654027e-07,6.651703602954781e-07,360.0,178.83983906455376,70.0,3.907422926276925e-05,1.9411682195880076e-05,7.529930227125684e-06,6.6015841685775e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #8,2026-03-16T18:27:20,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3864952027797699,2.6385226501075317e-07,6.827581899150613e-07,360.0,187.39208107009316,70.0,3.9119527302682424e-05,2.036362740298614e-05,7.529411656368114e-06,6.701256636203667e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #9,2026-03-16T18:27:21,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3892518300563097,2.571695679947632e-07,6.607723076170327e-07,360.0,180.0113290316412,70.0,3.859329335391523e-05,1.9298348767904372e-05,7.423668856629072e-06,6.531531097844865e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #10,2026-03-16T18:27:21,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.3905471321195364,2.5944680129416464e-07,6.645011612896438e-07,360.0,178.33138605976563,70.0,3.9041413553059115e-05,1.934029325312281e-05,7.51197043185433e-06,6.589367723803619e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #11,2026-03-16T18:27:22,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.38755374774336815,2.5698725373591923e-07,6.632503036510296e-07,360.0,169.92409004044595,70.0,3.921580389142039e-05,1.851084813964121e-05,7.542355208554197e-06,6.526900723961577e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Step #12,2026-03-16T18:27:22,regnet-energy,b048c32a-4379-49a9-a35a-53a14e2165fb,0.38976954482495785,2.557422818033327e-07,6.563770521242031e-07,360.0,178.4589233695649,70.0,3.847726527601478e-05,1.907445970417143e-05,7.401087269600894e-06,6.495281224978713e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
