timestamp,cpu_percent,ram_used_mb
2026/03/16 20:18:32,0.0,17297.276928
2026/03/16 20:18:32,1.1,17523.298304
2026/03/16 20:18:33,1.0,17572.57728
2026/03/16 20:18:33,1.1,17317.384192
2026/03/16 20:18:34,1.1,17529.315328
2026/03/16 20:18:34,1.0,17586.085888
2026/03/16 20:18:35,1.0,17643.372544
2026/03/16 20:18:35,0.9,17678.27456
2026/03/16 20:18:36,0.9,17729.708032
2026/03/16 20:18:36,0.9,17770.442752
2026/03/16 20:18:37,0.8,17773.826048
2026/03/16 20:18:37,0.7,17843.318784
2026/03/16 20:18:38,1.1,18385.649664
2026/03/16 20:18:38,1.0,18926.338048
2026/03/16 20:18:39,1.1,19475.02592
2026/03/16 20:18:39,1.2,20023.394304
2026/03/16 20:18:40,1.1,20401.467392
2026/03/16 20:18:40,1.0,20403.531776
2026/03/16 20:18:41,1.1,20405.501952
2026/03/16 20:18:41,1.1,20407.05024
2026/03/16 20:18:42,1.1,20483.612672
2026/03/16 20:18:42,1.2,17971.433472
2026/03/16 20:18:43,1.4,18019.016704
2026/03/16 20:18:43,1.1,18020.818944
2026/03/16 20:18:44,1.1,17991.630848
2026/03/16 20:18:44,1.3,18024.587264
2026/03/16 20:18:45,1.1,18025.65632
2026/03/16 20:18:45,1.1,17998.176256
2026/03/16 20:18:46,1.3,18030.08
2026/03/16 20:18:46,1.0,18031.628288
2026/03/16 20:18:47,1.1,18161.528832
2026/03/16 20:18:47,1.2,18247.114752
2026/03/16 20:18:48,1.0,18297.520128
2026/03/16 20:18:48,1.1,18355.458048
2026/03/16 20:18:49,0.9,18419.007488
2026/03/16 20:18:49,1.0,18455.027712
2026/03/16 20:18:50,1.8,18640.023552
2026/03/16 20:18:50,1.2,19041.779712
2026/03/16 20:18:51,1.2,19086.426112
2026/03/16 20:18:51,1.2,19088.535552
2026/03/16 20:18:52,1.1,19086.577664
2026/03/16 20:18:52,1.2,19083.247616
2026/03/16 20:18:53,1.3,19071.913984
2026/03/16 20:18:53,1.2,19081.699328
2026/03/16 20:18:54,1.2,19087.91296
2026/03/16 20:18:54,1.2,19104.68608
2026/03/16 20:18:55,1.2,19090.399232
2026/03/16 20:18:55,1.1,19091.685376
2026/03/16 20:18:56,1.1,19088.846848
2026/03/16 20:18:56,1.2,19095.642112
2026/03/16 20:18:57,1.2,19097.870336
2026/03/16 20:18:57,1.1,19100.442624
2026/03/16 20:18:58,1.2,19104.096256
2026/03/16 20:18:58,1.2,19106.701312
2026/03/16 20:18:59,1.2,19109.86752
2026/03/16 20:18:59,1.1,19111.28064
2026/03/16 20:19:00,1.1,19118.567424
2026/03/16 20:19:00,1.2,19113.562112
2026/03/16 20:19:01,1.1,19120.746496
2026/03/16 20:19:02,1.2,19121.545216
2026/03/16 20:19:02,1.3,19124.383744
2026/03/16 20:19:03,1.2,19126.304768
2026/03/16 20:19:03,1.2,19126.882304
2026/03/16 20:19:04,1.3,19131.82208
2026/03/16 20:19:04,1.2,19127.1936
2026/03/16 20:19:05,1.2,19129.602048
2026/03/16 20:19:05,1.2,19136.090112
2026/03/16 20:19:06,1.3,19139.739648
2026/03/16 20:19:06,1.2,19140.497408
2026/03/16 20:19:07,1.2,19143.614464
2026/03/16 20:19:07,1.2,19147.8784
2026/03/16 20:19:08,1.2,19153.08032
2026/03/16 20:19:08,1.2,19158.618112
2026/03/16 20:19:09,1.2,19160.231936
2026/03/16 20:19:09,1.2,19168.026624
2026/03/16 20:19:10,1.3,19166.33088
2026/03/16 20:19:10,1.2,19168.567296
2026/03/16 20:19:11,1.1,19171.012608
2026/03/16 20:19:11,1.2,19173.195776
2026/03/16 20:19:12,1.1,19180.70784
2026/03/16 20:19:12,1.2,19183.644672
2026/03/16 20:19:13,1.1,19186.64704
2026/03/16 20:19:13,1.1,19188.703232
2026/03/16 20:19:14,1.1,19191.283712
2026/03/16 20:19:14,1.1,19194.028032
2026/03/16 20:19:15,1.1,19198.312448
2026/03/16 20:19:15,2.0,19212.480512
2026/03/16 20:19:16,1.3,19217.567744
2026/03/16 20:19:16,1.2,19217.219584
2026/03/16 20:19:17,1.2,19219.283968
2026/03/16 20:19:17,1.2,19220.856832
2026/03/16 20:19:18,1.2,19222.654976
2026/03/16 20:19:18,1.2,19224.502272
2026/03/16 20:19:19,1.3,19227.471872
2026/03/16 20:19:19,1.2,19228.110848
2026/03/16 20:19:20,1.2,19230.097408
2026/03/16 20:19:20,1.2,19232.362496
2026/03/16 20:19:21,1.2,19235.4304
2026/03/16 20:19:21,1.2,19237.216256
2026/03/16 20:19:22,1.1,19239.788544
2026/03/16 20:19:22,1.2,19242.938368
2026/03/16 20:19:23,1.2,19246.075904
2026/03/16 20:19:23,1.2,19247.316992
2026/03/16 20:19:24,1.1,19251.744768
2026/03/16 20:19:24,1.2,19251.253248
2026/03/16 20:19:25,1.1,19255.6032
2026/03/16 20:19:25,1.2,19250.900992
2026/03/16 20:19:26,1.1,19253.223424
2026/03/16 20:19:26,1.2,19254.751232
2026/03/16 20:19:27,1.2,19256.557568
2026/03/16 20:19:27,1.1,19259.04384
2026/03/16 20:19:28,1.2,19260.64128
2026/03/16 20:19:28,1.2,19266.052096
2026/03/16 20:19:29,1.1,19270.438912
2026/03/16 20:19:29,1.1,19274.129408
2026/03/16 20:19:30,1.1,19276.181504
2026/03/16 20:19:30,1.2,19278.340096
2026/03/16 20:19:31,1.1,19282.202624
2026/03/16 20:19:31,1.1,19283.59936
