timestamp,cpu_percent,ram_used_mb
2026/03/16 18:26:59,0.0,15453.523968
2026/03/16 18:26:59,0.8,15669.633024
2026/03/16 18:27:00,0.5,15714.054144
2026/03/16 18:27:00,0.6,15451.746304
2026/03/16 18:27:01,0.7,15671.492608
2026/03/16 18:27:01,0.5,15724.07296
2026/03/16 18:27:02,0.4,15777.103872
2026/03/16 18:27:02,0.4,15813.48864
2026/03/16 18:27:03,0.4,15861.243904
2026/03/16 18:27:03,0.3,15896.322048
2026/03/16 18:27:04,0.2,15897.096192
2026/03/16 18:27:04,0.2,15898.128384
2026/03/16 18:27:05,0.5,16341.602304
2026/03/16 18:27:05,0.5,16855.867392
2026/03/16 18:27:06,0.5,17386.41408
2026/03/16 18:27:06,0.5,17924.17792
2026/03/16 18:27:07,0.5,18462.208
2026/03/16 18:27:07,0.5,18516.39808
2026/03/16 18:27:08,0.5,18516.39808
2026/03/16 18:27:08,0.6,18515.59936
2026/03/16 18:27:09,0.5,18515.058688
2026/03/16 18:27:09,0.5,16869.859328
2026/03/16 18:27:10,0.6,16114.950144
2026/03/16 18:27:10,0.7,16123.195392
2026/03/16 18:27:11,0.5,16123.191296
2026/03/16 18:27:11,0.8,16122.302464
2026/03/16 18:27:12,0.6,16122.032128
2026/03/16 18:27:12,0.6,16075.63264
2026/03/16 18:27:13,0.9,16123.076608
2026/03/16 18:27:13,0.5,16123.02336
2026/03/16 18:27:14,0.7,16090.304512
2026/03/16 18:27:14,0.8,16312.692736
2026/03/16 18:27:15,0.5,16364.843008
2026/03/16 18:27:15,0.6,16430.092288
2026/03/16 18:27:16,0.4,16488.288256
2026/03/16 18:27:16,0.6,16535.236608
2026/03/16 18:27:17,0.8,16687.689728
2026/03/16 18:27:17,1.1,17102.082048
2026/03/16 18:27:18,0.7,17145.2416
2026/03/16 18:27:18,0.7,17151.827968
2026/03/16 18:27:19,0.7,17157.246976
2026/03/16 18:27:19,0.7,17161.740288
2026/03/16 18:27:20,0.6,17164.898304
2026/03/16 18:27:20,0.9,17162.551296
2026/03/16 18:27:21,0.6,17158.90176
2026/03/16 18:27:21,0.6,17156.030464
2026/03/16 18:27:22,0.7,17154.015232
2026/03/16 18:27:22,0.8,17156.128768
2026/03/16 18:27:23,0.7,17157.378048
2026/03/16 18:27:23,0.6,17156.878336
2026/03/16 18:27:24,0.7,17153.134592
2026/03/16 18:27:24,0.7,17161.682944
2026/03/16 18:27:25,0.7,17164.914688
2026/03/16 18:27:25,0.7,17163.341824
2026/03/16 18:27:26,0.7,17158.201344
2026/03/16 18:27:26,0.7,17157.726208
2026/03/16 18:27:27,0.6,17159.84384
2026/03/16 18:27:27,0.7,17158.61504
2026/03/16 18:27:28,0.8,17157.259264
2026/03/16 18:27:28,0.6,17156.780032
2026/03/16 18:27:29,0.6,17160.880128
2026/03/16 18:27:29,0.6,17167.52384
2026/03/16 18:27:30,0.9,17175.842816
2026/03/16 18:27:30,0.7,17176.911872
2026/03/16 18:27:31,0.7,17176.977408
2026/03/16 18:27:31,0.7,17178.238976
2026/03/16 18:27:32,0.8,17178.599424
2026/03/16 18:27:32,0.7,17182.007296
2026/03/16 18:27:33,0.7,17184.096256
2026/03/16 18:27:33,0.7,17184.919552
2026/03/16 18:27:34,0.7,17175.1424
2026/03/16 18:27:34,0.7,17170.505728
2026/03/16 18:27:35,0.6,17171.468288
2026/03/16 18:27:35,0.6,17174.89664
2026/03/16 18:27:36,0.7,17179.4432
2026/03/16 18:27:36,0.6,17181.257728
2026/03/16 18:27:37,0.6,17182.666752
2026/03/16 18:27:37,0.6,17183.68256
2026/03/16 18:27:38,0.7,17186.381824
2026/03/16 18:27:38,0.6,17183.408128
2026/03/16 18:27:39,0.6,17192.095744
2026/03/16 18:27:39,0.6,17193.160704
2026/03/16 18:27:40,0.6,17193.92256
2026/03/16 18:27:40,0.6,17194.43456
2026/03/16 18:27:41,0.6,17195.597824
2026/03/16 18:27:41,0.6,17196.118016
2026/03/16 18:27:42,0.6,17201.528832
2026/03/16 18:27:42,1.8,17201.709056
2026/03/16 18:27:43,0.7,17200.51712
2026/03/16 18:27:43,0.6,17203.802112
2026/03/16 18:27:44,0.8,17204.170752
2026/03/16 18:27:44,0.8,17207.484416
2026/03/16 18:27:45,0.8,17213.390848
2026/03/16 18:27:45,0.7,17217.753088
2026/03/16 18:27:46,0.7,17213.980672
2026/03/16 18:27:46,0.6,17211.580416
2026/03/16 18:27:47,0.6,17212.874752
2026/03/16 18:27:47,0.7,17214.410752
2026/03/16 18:27:48,0.6,17214.287872
2026/03/16 18:27:48,0.6,17216.0
2026/03/16 18:27:49,0.6,17216.028672
2026/03/16 18:27:49,0.7,17215.393792
2026/03/16 18:27:50,0.7,17214.357504
2026/03/16 18:27:50,0.6,17216.344064
2026/03/16 18:27:51,0.6,17221.382144
2026/03/16 18:27:51,0.7,17224.798208
2026/03/16 18:27:52,0.7,17225.54368
2026/03/16 18:27:52,0.7,17224.720384
2026/03/16 18:27:53,0.6,17224.941568
2026/03/16 18:27:53,0.7,17222.2464
2026/03/16 18:27:54,0.6,17212.002304
2026/03/16 18:27:54,0.7,17210.978304
2026/03/16 18:27:55,0.6,17211.20768
2026/03/16 18:27:55,0.6,17213.845504
2026/03/16 18:27:56,0.7,17215.565824
2026/03/16 18:27:56,0.6,17218.568192
2026/03/16 18:27:57,0.7,17219.067904
2026/03/16 18:27:57,0.7,17220.292608
2026/03/16 18:27:58,0.7,17222.393856
2026/03/16 18:27:58,0.6,17222.897664
2026/03/16 18:27:59,0.6,17223.143424
2026/03/16 18:27:59,0.8,17222.7584
