timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-16T18:37:45,regnet-energy,722fee1b-fc75-472b-9530-35d853a0d443,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.44175254926085,0.0001987604218966059,6.615605860707289e-07,360.0,139.00705037955382,70.0,0.029935490197502076,0.014775313486907748,0.0057698922533335,0.05048069593774339,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N,1.0,0.0
