task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Backward pass #4,2026-03-16T18:32:50,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.19157593697309494,1.3458493009213063e-07,7.031996676795719e-07,360.0,229.22464723632183,70.0,1.8721879459917542e-05,1.1921676204451614e-05,3.5380025601221437e-06,3.418155822449131e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #4,2026-03-16T18:32:50,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.06586805358529091,4.624899661457507e-08,7.046205911000306e-07,360.0,212.66938602171697,70.0,6.630230136215676e-06,3.9175031325555665e-06,1.1984761286940862e-06,1.1746209397465329e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #5,2026-03-16T18:32:50,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.11968887038528919,7.122832844736713e-08,5.969538025834382e-07,360.0,118.65486211497036,70.0,1.1915046535432338e-05,3.9275031404883975e-06,2.247850596904754e-06,1.8090400272825476e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #5,2026-03-16T18:32:50,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.1867162063717842,1.3499327326008192e-07,7.237920287659935e-07,360.0,233.08031951486373,70.0,1.8663987517356876e-05,1.2084731888961642e-05,3.536548838019372e-06,3.4285268244337876e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #5,2026-03-16T18:32:50,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.06605623662471771,4.805298585189453e-08,7.286003840105798e-07,360.0,197.90257896993356,70.0,7.048628106713292e-06,3.8755586579952706e-06,1.2801954988390221e-06,1.2204382263547565e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #6,2026-03-16T18:32:50,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.1185438446700573,7.078469872214133e-08,5.991739859106769e-07,360.0,123.93408745222081,70.0,1.1746750771999371e-05,4.044447681650354e-06,2.1865298040211185e-06,1.7977728257670823e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #6,2026-03-16T18:32:51,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.18696733936667442,1.2935863138489807e-07,6.926214665522051e-07,360.0,202.8482300957384,70.0,1.8743246048688903e-05,1.0561952890952853e-05,3.5489964557604685e-06,3.2854195395402245e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #6,2026-03-16T18:32:51,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.06681178882718086,4.746145715994123e-08,7.119151370016567e-07,360.0,238.25924628279745,70.0,6.541249342262756e-06,4.330003466890275e-06,1.182894413876868e-06,1.2054147223029886e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #7,2026-03-16T18:32:51,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.11851858533918858,7.078175780674893e-08,5.992948893670964e-07,360.0,122.68211152163727,70.0,1.177310813218357e-05,4.012503207917462e-06,2.1913699909216825e-06,1.797698133102274e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #7,2026-03-16T18:32:51,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.188591118901968,1.3404045948740904e-07,7.116428425802271e-07,360.0,226.40584261133282,70.0,1.8727914802730108e-05,1.1778898311831654e-05,3.536461769706675e-06,3.404327488426838e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #7,2026-03-16T18:32:51,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.06499794125556946,4.344509483761074e-08,6.699079552504072e-07,360.0,180.42107516945796,70.0,6.552785448729983e-06,3.2847248512268834e-06,1.1965708393189633e-06,1.1034081139275843e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #8,2026-03-16T18:32:51,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.12313162349164486,7.4621994673178e-08,6.081440859411145e-07,360.0,129.91476003794577,70.0,1.2248285301029677e-05,4.420559093887277e-06,2.2834710983766427e-06,1.8952315493293577e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #8,2026-03-16T18:32:51,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.19191157445311546,1.3415833268820746e-07,6.998755134836665e-07,360.0,227.3995189353787,70.0,1.8716838397085645e-05,1.1823620567952275e-05,3.532753072472084e-06,3.407321203751008e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #8,2026-03-16T18:32:51,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.06575647182762623,4.532176646194359e-08,6.907635097846443e-07,360.0,201.0218215657765,70.0,6.618948839604878e-06,3.6966696228546425e-06,1.1950952414837174e-06,1.1510713703943225e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #9,2026-03-16T18:32:52,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.12101105600595474,7.202371198508708e-08,5.967389462993171e-07,360.0,118.98643137167238,70.0,1.2052022852003573e-05,3.983892074899131e-06,2.2564949519518333e-06,1.8292409878854646e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #9,2026-03-16T18:32:52,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.18539975583553314,1.356809793136118e-07,7.325748024985455e-07,360.0,241.79227349140422,70.0,1.8518733233213432e-05,1.2438898842503932e-05,3.502298105094166e-06,3.445993018081153e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #9,2026-03-16T18:32:52,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.0906918216496706,5.8149380764793144e-08,6.427843496391673e-07,360.0,141.46299954410608,70.0,9.360807575285431e-06,3.6788918329477838e-06,1.7289410552216847e-06,1.4768640463454913e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #10,2026-03-16T18:32:52,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.11810968071222305,6.808297274261824e-08,5.775924813263441e-07,360.0,101.40719322484536,70.0,1.176208201795814e-05,3.313613760269618e-06,2.215854585584662e-06,1.7291550363812474e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Backward pass #10,2026-03-16T18:32:52,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.18722709640860558,1.353879694841563e-07,7.239414897959091e-07,360.0,234.03205480365304,70.0,1.869661305099724e-05,1.2155287500092982e-05,3.533611694971715e-06,3.4385512246061923e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Optimisation step #10,2026-03-16T18:32:52,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.06586778163909912,4.59433772187674e-08,6.986955558009811e-07,360.0,209.15894580381277,70.0,6.620453484356391e-06,3.847225301001345e-06,1.200910129894818e-06,1.1668588915252553e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
Forward pass #11,2026-03-16T18:32:52,regnet-energy,2420aad3-9a0d-453c-a2f7-3b8dd36b25af,0.12275957502424717,7.265775828491524e-08,5.938928889159115e-07,360.0,117.0429480961129,70.0,1.2206197530031189e-05,3.968892066552598e-06,2.27835384301013e-06,1.8453443439593945e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,192,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,503.39368057250977,machine,N
